TRADEDATE,BOARDID,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
2017-05-11,CNGD,USDRUB_TOM,USD000UTSTOM,57.9325,56.993,57.9325,57.245,26,9343498337.01,
2017-05-12,CNGD,USDRUB_TOM,USD000UTSTOM,57.05,56.9925,57.31,57.0575,22,6104415648.0,
2017-05-12,CETS,USDRUB_TOM,USD000UTSTOM,57.0475,56.9675,57.355,57.085,27761,137419625360.0,57.1931
2017-05-15,CETS,USDRUB_TOM,USD000UTSTOM,56.68,56.21,56.815,56.345,32269,192858577847.5,56.4077
2017-05-15,CNGD,USDRUB_TOM,USD000UTSTOM,56.5559,56.28,57.1493,56.3975,34,7319671956.78,
2017-05-16,CETS,USDRUB_TOM,USD000UTSTOM,56.27,56.16,56.58,56.58,26547,158489523300.0,56.326
2017-05-16,CNGD,USDRUB_TOM,USD000UTSTOM,56.32,56.207,56.35,56.35,18,1307367819.85,
2017-05-17,CETS,USDRUB_TOM,USD000UTSTOM,56.58,56.5425,57.12,57.085,38343,204239392142.5,56.8337
2017-05-17,CNGD,USDRUB_TOM,USD000UTSTOM,56.345,56.345,57.025,56.6,15,1144216038.2,
2017-05-18,CETS,USDRUB_TOM,USD000UTSTOM,57.27,57.245,58.1375,57.58,60522,377192979590.0,57.7206
2017-05-18,CNGD,USDRUB_TOM,USD000UTSTOM,56.58,56.58,58.0304,57.91,42,8660354549.79,
2017-05-19,CETS,USDRUB_TOM,USD000UTSTOM,57.25,56.655,57.3625,56.9,38989,196046371677.5,57.0558
2017-05-19,CNGD,USDRUB_TOM,USD000UTSTOM,57.236999999999995,57.037,57.285,57.138000000000005,17,2244703253.2,
2017-05-22,CETS,USDRUB_TOM,USD000UTSTOM,56.5925,56.405,56.925,56.64,38506,208836337942.5,56.6359
2017-05-22,CNGD,USDRUB_TOM,USD000UTSTOM,56.69,56.4285,57.58,56.465,36,5229706077.54,
2017-05-23,CETS,USDRUB_TOM,USD000UTSTOM,56.66,56.22,56.7375,56.36,39397,225103591495.0,56.4663
2017-05-23,CNGD,USDRUB_TOM,USD000UTSTOM,56.9,56.25,56.9,56.71,33,7874404410.95,
2017-05-24,CNGD,USDRUB_TOM,USD000UTSTOM,56.34,56.2379,56.64,56.53,40,14255793269.63,
2017-05-24,CETS,USDRUB_TOM,USD000UTSTOM,56.33,56.2025,56.58,56.405,34409,212056378945.0,56.3863
2017-05-25,CETS,USDRUB_TOM,USD000UTSTOM,56.1125,56.0,57.02,56.96,51298,277764735865.0,56.2861
2017-05-25,CNGD,USDRUB_TOM,USD000UTSTOM,56.19,56.0438,56.68,56.68,38,6432710208.08,
2017-05-26,CETS,USDRUB_TOM,USD000UTSTOM,56.835,56.49,57.0275,56.5,37860,196588899120.0,56.7771
2017-05-26,CNGD,USDRUB_TOM,USD000UTSTOM,56.75,56.405,57.6375,57.6375,30,3788187679.12,
2017-05-29,CETS,USDRUB_TOM,USD000UTSTOM,56.76,56.2875,56.815,56.45,25986,151969757705.0,56.5648
2017-05-29,CNGD,USDRUB_TOM,USD000UTSTOM,56.76,56.3,56.8025,56.3,45,5751163339.1,
2017-05-30,CETS,USDRUB_TOM,USD000UTSTOM,56.585,56.45,56.7925,56.54,28086,137348898590.0,56.59
2017-05-30,CNGD,USDRUB_TOM,USD000UTSTOM,56.53,56.45,56.775,56.765,21,1935500671.5,
2017-05-31,CETS,USDRUB_TOM,USD000UTSTOM,56.69,56.55,56.9475,56.56,32382,176109653315.0,56.7655
2017-05-31,CNGD,USDRUB_TOM,USD000UTSTOM,56.7,56.45,56.91,56.76,28,1916722421.52,
2017-06-01,CETS,USDRUB_TOM,USD000UTSTOM,56.58,56.1125,56.7125,56.385,35972,167769349130.0,56.4979
2017-06-01,CNGD,USDRUB_TOM,USD000UTSTOM,56.65,56.2275,56.6975,56.38,58,2467182787.0,
2017-06-02,CETS,USDRUB_TOM,USD000UTSTOM,56.54,56.3825,56.855,56.6575,37717,190075365600.0,56.6495
2017-06-02,CNGD,USDRUB_TOM,USD000UTSTOM,56.6,56.4,56.7,56.59,24,1283319615.16,
2017-06-05,CETS,USDRUB_TOM,USD000UTSTOM,56.45,56.3925,56.75,56.6,27127,153798462572.5,56.6361
2017-06-05,CNGD,USDRUB_TOM,USD000UTSTOM,56.6,56.385,56.7,56.66,22,5192196422.69,
2017-06-06,CETS,USDRUB_TOM,USD000UTSTOM,56.585,56.42,56.7725,56.52,28598,153106824192.5,56.673
2017-06-06,CNGD,USDRUB_TOM,USD000UTSTOM,56.6,56.6,56.7275,56.69,11,414151751.98,
2017-06-07,CETS,USDRUB_TOM,USD000UTSTOM,56.5475,56.5,57.17,57.0825,39696,230298557295.0,56.7982
2017-06-07,CNGD,USDRUB_TOM,USD000UTSTOM,56.51,56.51,56.695,56.6,19,3943447393.39,
2017-06-08,CETS,USDRUB_TOM,USD000UTSTOM,57.04,56.8075,57.1275,56.9175,27525,146202603225.0,56.9519
2017-06-08,CNGD,USDRUB_TOM,USD000UTSTOM,57.0,56.52,57.11,57.11,16,9425288289.56,
2017-06-09,CETS,USDRUB_TOM,USD000UTSTOM,57.0225,56.8875,57.05,57.03,22695,122304226785.0,56.978
2017-06-09,CNGD,USDRUB_TOM,USD000UTSTOM,57.0365,56.92,57.0825,56.927,18,6292099871.45,
2017-06-13,CETS,USDRUB_TOM,USD000UTSTOM,56.9475,56.8175,56.985,56.98,23878,147418267932.5,56.9084
2017-06-13,CNGD,USDRUB_TOM,USD000UTSTOM,56.91,56.84,56.96,56.88,15,2829524943.76,
2017-06-14,CETS,USDRUB_TOM,USD000UTSTOM,56.9375,56.825,57.5675,57.435,44543,266726219737.5,57.0574
2017-06-14,CNGD,USDRUB_TOM,USD000UTSTOM,56.9,56.86,57.14,57.14,23,2099860722.61,
2017-06-15,CETS,USDRUB_TOM,USD000UTSTOM,57.5225,57.31,57.89,57.89,52233,317508065235.0,57.5587
2017-06-15,CNGD,USDRUB_TOM,USD000UTSTOM,57.53,56.98,57.76,57.76,29,4261995202.8,
2017-06-16,CETS,USDRUB_TOM,USD000UTSTOM,57.855,57.4275,57.855,57.77,36514,226769316402.5,57.672
2017-06-16,CNGD,USDRUB_TOM,USD000UTSTOM,57.88,57.4,57.88,57.7,25,3205601415.25,
2017-06-19,CETS,USDRUB_TOM,USD000UTSTOM,57.64,57.6325,58.48,58.4425,39833,242927121572.5,58.1613
2017-06-19,CNGD,USDRUB_TOM,USD000UTSTOM,57.7,57.14,58.4525,58.445,36,3643358426.83,
2017-06-20,CETS,USDRUB_TOM,USD000UTSTOM,58.39,58.315,59.775,59.6325,58551,371021441927.5,59.1341
2017-06-20,CNGD,USDRUB_TOM,USD000UTSTOM,58.41,57.77,59.63,58.7725,50,9702809528.27,
2017-06-21,CETS,USDRUB_TOM,USD000UTSTOM,59.57,59.3275,60.4275,60.3225,65130,367306557017.5,59.8218
2017-06-21,CNGD,USDRUB_TOM,USD000UTSTOM,59.69,58.4425,60.17,59.935,39,36754181964.88,
2017-06-22,CETS,USDRUB_TOM,USD000UTSTOM,60.205,59.6425,60.4075,59.9375,46023,290918060010.0,59.9413
2017-06-22,CNGD,USDRUB_TOM,USD000UTSTOM,60.25,59.6325,60.35,60.1025,26,5727319445.06,
2017-06-23,CETS,USDRUB_TOM,USD000UTSTOM,59.76,59.335,59.85,59.385,38289,218510158967.5,59.5837
2017-06-23,CNGD,USDRUB_TOM,USD000UTSTOM,59.78,59.45,59.81,59.7175,32,5040520098.28,
2017-06-26,CETS,USDRUB_TOM,USD000UTSTOM,59.19,58.77,59.29,58.77,36080,211353438332.5,59.0245
2017-06-26,CNGD,USDRUB_TOM,USD000UTSTOM,59.35,58.9,59.9375,58.9625,33,2985287887.41,
2017-06-27,CETS,USDRUB_TOM,USD000UTSTOM,58.7025,58.61,59.5,59.49,40223,221613845855.0,59.0075
2017-06-27,CNGD,USDRUB_TOM,USD000UTSTOM,58.7,58.6558,59.385,58.8,26,4756149209.08,
2017-06-28,CETS,USDRUB_TOM,USD000UTSTOM,59.2475,59.2,59.8875,59.2,42416,242996412262.5,59.5644
2017-06-28,CNGD,USDRUB_TOM,USD000UTSTOM,59.3,58.77,59.7,59.41,38,6505239108.66,
2017-06-29,CETS,USDRUB_TOM,USD000UTSTOM,59.1625,58.9075,59.59,59.425,38455,217975554080.0,59.1085
2017-06-29,CNGD,USDRUB_TOM,USD000UTSTOM,59.49,58.91,59.49,59.25,27,1769632251.58,
2017-06-30,CETS,USDRUB_TOM,USD000UTSTOM,59.3625,58.865,59.545,58.93,32189,186548664560.0,59.2612
2017-06-30,CNGD,USDRUB_TOM,USD000UTSTOM,59.2,59.11,59.4235,59.42,30,5162539414.0,
2017-07-03,CETS,USDRUB_TOM,USD000UTSTOM,58.95,58.79,59.4825,59.265,29108,147242423965.0,59.1903
2017-07-03,CNGD,USDRUB_TOM,USD000UTSTOM,58.98,58.84,59.425,59.36,24,1864785275.08,
2017-07-04,CETS,USDRUB_TOM,USD000UTSTOM,59.3,59.135,59.4575,59.4125,21053,109026497285.0,59.27
2017-07-04,CNGD,USDRUB_TOM,USD000UTSTOM,59.36,58.93,59.36,59.3575,37,1046416370.75,
2017-07-05,CETS,USDRUB_TOM,USD000UTSTOM,59.3,59.3,60.26,59.9825,50108,287422606030.0,59.9234
2017-07-05,CNGD,USDRUB_TOM,USD000UTSTOM,59.34,59.265,60.18,60.18,35,6339035829.58,
2017-07-06,CETS,USDRUB_TOM,USD000UTSTOM,60.1025,59.75,60.435,60.16,43929,240446115767.5,60.0714
2017-07-06,CNGD,USDRUB_TOM,USD000UTSTOM,60.07,59.4125,60.37,59.865,26,4031390747.37,
2017-07-07,CETS,USDRUB_TOM,USD000UTSTOM,60.4,60.2125,60.625,60.355,45691,256153540622.5,60.4281
2017-07-07,CNGD,USDRUB_TOM,USD000UTSTOM,60.4522,59.9825,60.57,60.52,29,4335937195.2,
2017-07-10,CETS,USDRUB_TOM,USD000UTSTOM,60.3025,60.1725,60.5375,60.23,27119,150894327205.0,60.3576
2017-07-10,CNGD,USDRUB_TOM,USD000UTSTOM,60.3,60.16,60.5225,60.5225,18,760153009.3,
2017-07-11,CETS,USDRUB_TOM,USD000UTSTOM,60.3475,60.27,60.99,60.76,36993,198623502087.5,60.7751
2017-07-11,CNGD,USDRUB_TOM,USD000UTSTOM,60.35,60.29,60.94,60.79,25,2500785192.6,
2017-07-12,CETS,USDRUB_TOM,USD000UTSTOM,60.6525,59.895,60.7375,60.005,46025,240866147745.0,60.32
2017-07-12,CNGD,USDRUB_TOM,USD000UTSTOM,60.61,60.04,60.72,60.1,30,4325979190.0,
2017-07-13,CETS,USDRUB_TOM,USD000UTSTOM,60.0975,59.6575,60.285,59.8225,35325,204354802785.0,59.9995
2017-07-13,CNGD,USDRUB_TOM,USD000UTSTOM,60.12,59.8,60.76,60.255,21,788031002.8,
2017-07-14,CETS,USDRUB_TOM,USD000UTSTOM,59.945,59.04,59.965,59.09,38638,233706232342.5,59.486000000000004
2017-07-14,CNGD,USDRUB_TOM,USD000UTSTOM,59.86,59.13,60.005,59.13,21,1522134467.75,
2017-07-17,CETS,USDRUB_TOM,USD000UTSTOM,59.1325,58.9625,59.4025,59.3275,26982,178778610622.5,59.2216
2017-07-17,CNGD,USDRUB_TOM,USD000UTSTOM,59.17,59.01,59.8225,59.275,21,4875200374.83,
2017-07-18,CETS,USDRUB_TOM,USD000UTSTOM,59.31,58.8925,59.465,59.18,28224,159755931742.5,59.1763
2017-07-18,CNGD,USDRUB_TOM,USD000UTSTOM,59.3,58.96,59.3975,59.14,21,364583234.42,
2017-07-19,CETS,USDRUB_TOM,USD000UTSTOM,59.28,58.93,59.39,59.0,28914,176212178705.0,59.1206
2017-07-19,CNGD,USDRUB_TOM,USD000UTSTOM,59.22,59.03,59.3275,59.17,17,745284061.97,
2017-07-20,CETS,USDRUB_TOM,USD000UTSTOM,59.03,58.785,59.2375,58.935,29900,151968374527.5,59.0551
2017-07-20,CNGD,USDRUB_TOM,USD000UTSTOM,58.96,58.96,59.1875,59.09,19,14632078106.6,
2017-07-21,CETS,USDRUB_TOM,USD000UTSTOM,58.955,58.7725,59.4,59.36,27234,148848102170.0,58.9848
2017-07-21,CNGD,USDRUB_TOM,USD000UTSTOM,58.99,58.91,59.01,58.9354,17,2339873110.4,
2017-07-24,CETS,USDRUB_TOM,USD000UTSTOM,59.4025,59.36,60.21,60.005,41591,241736733135.0,59.853
2017-07-24,CNGD,USDRUB_TOM,USD000UTSTOM,59.44,58.935,60.1982,60.05,31,3579699986.87,
2017-07-25,CETS,USDRUB_TOM,USD000UTSTOM,59.985,59.7025,60.195,59.87,38954,193918602137.5,59.9181
2017-07-25,CNGD,USDRUB_TOM,USD000UTSTOM,59.93,59.36,60.08,60.0325,24,4279349465.27,
2017-07-26,CETS,USDRUB_TOM,USD000UTSTOM,59.86,59.3625,60.0625,59.3975,33738,156035716602.5,59.8492
2017-07-26,CNGD,USDRUB_TOM,USD000UTSTOM,59.91,59.84,60.005,59.985,17,978202776.58,
2017-07-27,CETS,USDRUB_TOM,USD000UTSTOM,59.42,59.31,59.6575,59.4975,34170,188409164787.5,59.4614
2017-07-27,CNGD,USDRUB_TOM,USD000UTSTOM,59.87,59.36,59.87,59.4,24,3773500709.3,
2017-07-28,CETS,USDRUB_TOM,USD000UTSTOM,59.54,59.36,59.645,59.565,27541,150210083230.0,59.5177
2017-07-28,CNGD,USDRUB_TOM,USD000UTSTOM,59.3975,59.375,59.6075,59.48,22,1519227046.14,
2017-07-31,CETS,USDRUB_TOM,USD000UTSTOM,59.64,59.6,60.3475,59.78,38412,223450605320.0,60.0724
2017-07-31,CNGD,USDRUB_TOM,USD000UTSTOM,59.7201,59.4975,60.155,60.14,27,2553940900.3,
2017-08-01,CETS,USDRUB_TOM,USD000UTSTOM,59.885,59.7175,60.3525,60.35,32134,174064304632.5,60.0584
2017-08-01,CNGD,USDRUB_TOM,USD000UTSTOM,59.728,59.565,60.33,60.33,30,12086632476.86,
2017-08-02,CETS,USDRUB_TOM,USD000UTSTOM,60.44,60.375,60.8425,60.59,36887,206672918925.0,60.6266
2017-08-02,CNGD,USDRUB_TOM,USD000UTSTOM,60.4917,59.78,60.735,60.54,32,19013297577.87,
2017-08-03,CETS,USDRUB_TOM,USD000UTSTOM,60.65,60.09,60.85,60.36,35248,207691651100.0,60.4375
2017-08-03,CNGD,USDRUB_TOM,USD000UTSTOM,60.754,60.175,60.79,60.2825,28,1938976985.74,
2017-08-04,CETS,USDRUB_TOM,USD000UTSTOM,60.42,59.84,60.4825,59.97,32440,175255706935.0,60.217
2017-08-04,CNGD,USDRUB_TOM,USD000UTSTOM,60.59,60.18,60.59,60.18,11,2039215739.9,
2017-08-07,CETS,USDRUB_TOM,USD000UTSTOM,60.0525,59.865,60.335,60.0325,27336,170143373247.5,60.0906
2017-08-07,CNGD,USDRUB_TOM,USD000UTSTOM,59.98,59.95,60.36,60.05,23,795898308.0,
2017-08-08,CETS,USDRUB_TOM,USD000UTSTOM,60.0775,59.705,60.11,59.8175,29868,173237403880.0,59.9456
2017-08-08,CNGD,USDRUB_TOM,USD000UTSTOM,60.07,59.943000000000005,60.0975,60.0,17,6394889067.85,
2017-08-09,CETS,USDRUB_TOM,USD000UTSTOM,59.955,59.8725,60.2275,59.9825,28644,180505309460.0,60.0486
2017-08-09,CNGD,USDRUB_TOM,USD000UTSTOM,59.96,59.88,60.16,60.105,15,2457440216.95,
2017-08-10,CETS,USDRUB_TOM,USD000UTSTOM,59.9975,59.7175,60.13,60.11,33833,213111145705.0,59.9025
2017-08-10,CNGD,USDRUB_TOM,USD000UTSTOM,59.8175,59.8016,60.04,60.0375,15,2673283085.01,
2017-08-11,CETS,USDRUB_TOM,USD000UTSTOM,60.2,59.8,60.31,59.8625,31827,182259534055.0,60.0549
2017-08-11,CNGD,USDRUB_TOM,USD000UTSTOM,60.18,59.96,60.245,60.2275,18,3648110744.04,
2017-08-14,CETS,USDRUB_TOM,USD000UTSTOM,59.78,59.5625,59.89,59.87,25458,156317958815.0,59.7503
2017-08-14,CNGD,USDRUB_TOM,USD000UTSTOM,59.81,59.69,60.11,59.87,24,4920086927.6,
2017-08-15,CETS,USDRUB_TOM,USD000UTSTOM,59.8825,59.7,60.12,59.7125,23937,149225115785.0,59.9291
2017-08-15,CNGD,USDRUB_TOM,USD000UTSTOM,59.94,59.7975,60.03,59.7975,35,3154721690.07,
2017-08-16,CETS,USDRUB_TOM,USD000UTSTOM,59.7175,59.2675,59.765,59.3775,27659,166535906407.5,59.5079
2017-08-16,CNGD,USDRUB_TOM,USD000UTSTOM,59.78,59.38,59.87,59.38,27,1052793017.49,
2017-08-17,CETS,USDRUB_TOM,USD000UTSTOM,59.4175,58.9925,59.485,59.225,30666,185583369930.0,59.2715
2017-08-17,CNGD,USDRUB_TOM,USD000UTSTOM,59.43,59.2,59.7125,59.2,33,2292465456.99,
2017-08-18,CETS,USDRUB_TOM,USD000UTSTOM,59.245,58.98,59.51,59.0,27004,156928322260.0,59.3369
2017-08-18,CNGD,USDRUB_TOM,USD000UTSTOM,59.25,59.18,59.43,59.18,24,3981405957.95,
2017-08-21,CETS,USDRUB_TOM,USD000UTSTOM,59.1,58.9275,59.215,59.145,21421,132308577782.5,59.0681
2017-08-21,CNGD,USDRUB_TOM,USD000UTSTOM,59.175,58.98,59.225,59.11,14,3852564310.25,
2017-08-22,CETS,USDRUB_TOM,USD000UTSTOM,59.1,58.925,59.1475,59.07,20657,122638996747.5,59.0418
2017-08-22,CNGD,USDRUB_TOM,USD000UTSTOM,59.0,58.925,59.11,58.925,20,1020828085.0,
2017-08-23,CETS,USDRUB_TOM,USD000UTSTOM,59.0625,59.0,59.25,59.065,20268,125630427742.5,59.1282
2017-08-23,CNGD,USDRUB_TOM,USD000UTSTOM,59.07,59.07,59.165,59.095,20,1215964645.3,
2017-08-24,CETS,USDRUB_TOM,USD000UTSTOM,59.08,59.055,59.275,59.1575,18832,122139787092.5,59.1649
2017-08-24,CNGD,USDRUB_TOM,USD000UTSTOM,59.165,59.07,59.26,59.12,21,977591342.9,
2017-08-25,CETS,USDRUB_TOM,USD000UTSTOM,59.12,58.54,59.2225,58.575,26965,172436716225.0,59.00899999999999
2017-08-25,CNGD,USDRUB_TOM,USD000UTSTOM,59.19,58.83,59.215,58.93,19,4693380201.02,
2017-08-28,CETS,USDRUB_TOM,USD000UTSTOM,58.7375,58.335,58.74,58.435,24681,145806370645.0,58.4944
2017-08-28,CNGD,USDRUB_TOM,USD000UTSTOM,58.72,58.37,59.1575,58.495,18,7840048670.01,
2017-08-29,CETS,USDRUB_TOM,USD000UTSTOM,58.53,58.425,58.89,58.835,27033,187786383660.0,58.7164
2017-08-29,CNGD,USDRUB_TOM,USD000UTSTOM,58.5,58.43,58.835,58.765,33,5720525328.2,
2017-08-30,CETS,USDRUB_TOM,USD000UTSTOM,58.785,58.33,58.915,58.56,31852,196267422822.5,58.5978
2017-08-30,CNGD,USDRUB_TOM,USD000UTSTOM,58.82,58.42,58.8825,58.79,28,6923946341.57,
2017-08-31,CETS,USDRUB_TOM,USD000UTSTOM,58.59,57.9825,58.655,58.02,27940,169146410337.5,58.3492
2017-08-31,CNGD,USDRUB_TOM,USD000UTSTOM,58.54,58.04,58.835,58.04,16,271432430.87,
2017-09-01,CETS,USDRUB_TOM,USD000UTSTOM,58.0575,57.37,58.205,57.52,36126,235875886105.0,57.7859
2017-09-01,CNGD,USDRUB_TOM,USD000UTSTOM,58.04,57.49,58.08,57.57,36,8049856418.63,
2017-09-04,CETS,USDRUB_TOM,USD000UTSTOM,57.6825,57.6575,57.96,57.8475,19947,113675386645.0,57.8383
2017-09-04,CNGD,USDRUB_TOM,USD000UTSTOM,57.7,57.68,57.9275,57.815,26,2478121515.26,
2017-09-05,CETS,USDRUB_TOM,USD000UTSTOM,57.7725,57.22,58.115,57.52,31935,207179932295.0,57.6987
2017-09-05,CNGD,USDRUB_TOM,USD000UTSTOM,57.79,57.2623,58.09,57.5425,43,4211836122.81,
2017-09-06,CETS,USDRUB_TOM,USD000UTSTOM,57.5,57.24,57.58,57.35,24962,152700896830.0,57.4
2017-09-06,CNGD,USDRUB_TOM,USD000UTSTOM,57.3696,57.25,57.8475,57.45,20,8089133233.88,
2017-09-07,CETS,USDRUB_TOM,USD000UTSTOM,57.35,56.78,57.3875,56.9,30837,186289771797.5,57.0206
2017-09-07,CNGD,USDRUB_TOM,USD000UTSTOM,57.28,57.0125,57.52,57.0125,17,561330495.82,
2017-09-08,CETS,USDRUB_TOM,USD000UTSTOM,56.93,56.8275,57.49,57.3675,28589,201692374695.0,57.0994
2017-09-08,CNGD,USDRUB_TOM,USD000UTSTOM,56.83,56.2825,58.54,56.2825,29,1687286824.14,
2017-09-11,CETS,USDRUB_TOM,USD000UTSTOM,57.2875,57.04,57.295,57.22,24074,145745192365.0,57.1627
2017-09-11,CNGD,USDRUB_TOM,USD000UTSTOM,57.23,56.9,58.29,57.215,24,1329359505.51,
2017-09-12,CETS,USDRUB_TOM,USD000UTSTOM,57.18,57.13,57.765,57.71,31901,195578117007.5,57.4655
2017-09-12,CNGD,USDRUB_TOM,USD000UTSTOM,57.3675,56.4825,58.835,58.835,30,4272994490.52,
2017-09-13,CETS,USDRUB_TOM,USD000UTSTOM,57.75,57.545,57.99,57.96,34143,201976860867.5,57.7784
2017-09-13,CNGD,USDRUB_TOM,USD000UTSTOM,57.7525,57.22,57.84,57.801,25,2860660712.22,
2017-09-14,CETS,USDRUB_TOM,USD000UTSTOM,57.92,57.38,57.9675,57.5,29096,164736551455.0,57.6906
2017-09-14,CNGD,USDRUB_TOM,USD000UTSTOM,57.94,57.6399,57.94,57.85,20,3253244601.4,
2017-09-15,CETS,USDRUB_TOM,USD000UTSTOM,57.45,57.3775,57.78,57.69,30562,194540627207.5,57.5849
2017-09-15,CNGD,USDRUB_TOM,USD000UTSTOM,57.47,57.47,57.96,57.5675,17,1256365170.99,
2017-09-18,CETS,USDRUB_TOM,USD000UTSTOM,57.6575,57.5025,58.16,58.11,25247,148092779605.0,57.7815
2017-09-18,CNGD,USDRUB_TOM,USD000UTSTOM,57.65,57.5,58.07,58.016999999999996,27,3341902122.52,
2017-09-19,CETS,USDRUB_TOM,USD000UTSTOM,58.04,57.9125,58.3875,58.1275,28649,178598880377.5,58.1341
2017-09-19,CNGD,USDRUB_TOM,USD000UTSTOM,58.12,57.69,58.24,57.95,22,3052470416.35,
2017-09-20,CETS,USDRUB_TOM,USD000UTSTOM,58.12,57.7125,58.3,58.1225,36807,222169673442.5,57.9643
2017-09-20,CNGD,USDRUB_TOM,USD000UTSTOM,58.11,57.715,58.163000000000004,57.715,18,2065704154.53,
2017-09-21,CETS,USDRUB_TOM,USD000UTSTOM,58.24,57.755,58.365,57.9,31248,180622324942.5,58.0757
2017-09-21,CNGD,USDRUB_TOM,USD000UTSTOM,58.19,57.96,58.3333,57.9975,24,10869768265.87,
2017-09-22,CETS,USDRUB_TOM,USD000UTSTOM,57.84,57.4375,57.85,57.5,25581,156174438020.0,57.5917
2017-09-22,CNGD,USDRUB_TOM,USD000UTSTOM,57.89,57.485,58.1225,57.6,20,265060788.59,
2017-09-25,CETS,USDRUB_TOM,USD000UTSTOM,57.6025,57.24,57.75,57.555,32616,223577330957.5,57.4421
2017-09-25,CNGD,USDRUB_TOM,USD000UTSTOM,57.53,57.24,57.9,57.555,25,2307021855.63,
2017-09-26,CETS,USDRUB_TOM,USD000UTSTOM,57.4425,57.365,58.1525,57.82,32710,215222301567.5,57.6283
2017-09-26,CNGD,USDRUB_TOM,USD000UTSTOM,57.41,57.4,57.72,57.5,35,3536274921.0,
2017-09-27,CETS,USDRUB_TOM,USD000UTSTOM,58.05,57.8025,58.3825,58.195,40315,295690027815.0,58.1266
2017-09-27,CNGD,USDRUB_TOM,USD000UTSTOM,57.9,57.555,58.365,58.16,46,6688727004.68,
2017-09-28,CETS,USDRUB_TOM,USD000UTSTOM,58.3425,57.905,58.585,57.91,31611,225382004425.0,58.1791
2017-09-28,CNGD,USDRUB_TOM,USD000UTSTOM,58.465,57.82,58.485,58.04,33,12278481062.05,
2017-09-29,CETS,USDRUB_TOM,USD000UTSTOM,58.0025,57.47,58.1075,57.48,29612,175859918210.0,57.7555
2017-09-29,CNGD,USDRUB_TOM,USD000UTSTOM,57.97,56.4125,58.72,56.4125,33,4315199391.39,
2017-10-02,CETS,USDRUB_TOM,USD000UTSTOM,57.5575,57.5575,57.995,57.9125,21394,132741717950.0,57.8711
2017-10-02,CNGD,USDRUB_TOM,USD000UTSTOM,57.66,57.64,57.96,57.84,48,5211218977.72,
2017-10-03,CETS,USDRUB_TOM,USD000UTSTOM,58.0,57.8225,58.1675,57.9,22082,140208097857.5,57.9764
2017-10-03,CNGD,USDRUB_TOM,USD000UTSTOM,57.99,57.48,58.12,58.12,20,1006825816.41,
2017-10-04,CETS,USDRUB_TOM,USD000UTSTOM,57.8,57.5275,57.8775,57.6875,21107,124163973787.5,57.681000000000004
2017-10-04,CNGD,USDRUB_TOM,USD000UTSTOM,57.84,57.4,58.7725,57.6775,25,466974380.17,
2017-10-05,CETS,USDRUB_TOM,USD000UTSTOM,57.71,57.38,57.73,57.6975,24409,147354466820.0,57.5118
2017-10-05,CNGD,USDRUB_TOM,USD000UTSTOM,57.69,57.4,57.9,57.5,20,664959541.87,
2017-10-06,CETS,USDRUB_TOM,USD000UTSTOM,57.73,57.68,58.2625,58.19,32899,208989850770.0,57.9656
2017-10-06,CNGD,USDRUB_TOM,USD000UTSTOM,57.76,56.6025,58.2325,58.15,73,5894542754.32,
2017-10-09,CETS,USDRUB_TOM,USD000UTSTOM,58.27,58.2475,58.51,58.33,22170,139749669345.0,58.3594
2017-10-09,CNGD,USDRUB_TOM,USD000UTSTOM,58.3062,58.25,58.49,58.25,11,2916400010.64,
2017-10-10,CETS,USDRUB_TOM,USD000UTSTOM,58.18,57.8,58.215,57.9875,23998,147275087507.5,57.9748
2017-10-10,CNGD,USDRUB_TOM,USD000UTSTOM,58.19,57.895,59.2025,57.9875,25,1914781424.5,
2017-10-11,CETS,USDRUB_TOM,USD000UTSTOM,57.92,57.765,58.015,57.8375,23140,172916867445.0,57.8793
2017-10-11,CNGD,USDRUB_TOM,USD000UTSTOM,57.99,57.7775,58.33,57.805,24,1209488266.19,
2017-10-12,CETS,USDRUB_TOM,USD000UTSTOM,57.74,57.615,57.8425,57.6975,20097,134241479530.0,57.7062
2017-10-12,CNGD,USDRUB_TOM,USD000UTSTOM,57.77,57.63,57.9875,57.6675,34,1785519829.34,
2017-10-13,CETS,USDRUB_TOM,USD000UTSTOM,57.715,57.055,57.75,57.16,30903,200400494067.5,57.4318
2017-10-13,CNGD,USDRUB_TOM,USD000UTSTOM,57.67,57.12,57.8375,57.12,35,713624911.72,
2017-10-16,CETS,USDRUB_TOM,USD000UTSTOM,57.1775,56.9875,57.3875,57.3175,19300,120371350752.5,57.1885
2017-10-16,CETS,USDRUB_TOM,USD000UTSTOM,57.1775,56.9875,57.3875,57.3175,19300,120371350752.5,57.1885
2017-10-17,CETS,USDRUB_TOM,USD000UTSTOM,57.3875,57.2525,57.55,57.2925,22245,144841890612.5,57.3875
2017-10-17,CNGD,USDRUB_TOM,USD000UTSTOM,57.34,57.16,57.445,57.375,36,3695916478.68,
2017-10-18,CETS,USDRUB_TOM,USD000UTSTOM,57.32,57.17,57.505,57.425,20644,153050654870.0,57.3583
2017-10-18,CNGD,USDRUB_TOM,USD000UTSTOM,57.31,57.17,57.48,57.455,38,3923497484.05,
